state,district,month,risk_score,age_verification_decision,disaster_alert,kendra_action
Gujarat,surendra nagar,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,surendra nagar,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,tapi,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,tapi,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,tapi,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,tapi,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,tapi,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,the dangs,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,the dangs,5,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Gujarat,the dangs,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,the dangs,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,the dangs,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,the dangs,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,the dangs,11,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Gujarat,the dangs,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,vadodara,3,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Gujarat,vadodara,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,vadodara,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,vadodara,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,vadodara,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,vadodara,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,vadodara,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,vadodara,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,vadodara,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,valsad,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,valsad,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,valsad,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,valsad,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,valsad,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,valsad,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Gujarat,valsad,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,ambala,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,ambala,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,ambala,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,ambala,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,ambala,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,bhiwani,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,bhiwani,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,bhiwani,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,bhiwani,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,charkhi dadri,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,charkhi dadri,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,charkhi dadri,11,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,charkhi dadri,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,faridabad,3,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,faridabad,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,faridabad,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,faridabad,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,faridabad,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,faridabad,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,faridabad,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,faridabad,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,faridabad,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,fatehabad,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,fatehabad,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,fatehabad,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,fatehabad,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,gurgaon,3,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,gurgaon,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,gurgaon,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,gurgaon,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,gurgaon,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,gurgaon,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,gurgaon,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,gurgaon,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,gurgaon,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,hisar,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,hisar,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,hisar,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,hisar,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,hisar,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,jhajjar,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,jhajjar,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,jhajjar,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,jhajjar,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,jind,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,jind,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,jind,11,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,jind,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,kaithal,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,kaithal,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,kaithal,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,kaithal,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,kaithal,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,karnal,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,karnal,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,karnal,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,karnal,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,kurukshetra,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,kurukshetra,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,kurukshetra,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,kurukshetra,11,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,kurukshetra,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,mahendragarh,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,mahendragarh,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,mahendragarh,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,mahendragarh,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,mewat,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,mewat,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,mewat,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,mewat,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,mewat,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,mewat,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,palwal,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,palwal,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,palwal,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,palwal,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,panchkula,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,panchkula,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,panchkula,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,panchkula,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,panipat,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,panipat,7,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Haryana,panipat,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,panipat,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,panipat,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,panipat,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,rewari,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,rewari,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,rewari,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,rewari,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,rohtak,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,rohtak,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,rohtak,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,rohtak,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,rohtak,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,sirsa,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,sirsa,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,sirsa,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,sirsa,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Haryana,sonipat,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,sonipat,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,sonipat,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,sonipat,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,sonipat,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,yamuna nagar,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,yamuna nagar,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,yamuna nagar,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Haryana,yamuna nagar,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,bilaspur,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,bilaspur,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,bilaspur,11,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,bilaspur,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,chamba,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,chamba,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,chamba,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,chamba,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,hamirpur,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,hamirpur,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,hamirpur,11,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,hamirpur,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,kangra,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,kangra,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,kangra,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,kangra,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,kinnaur,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,kinnaur,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,kinnaur,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,kinnaur,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,kullu,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,kullu,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,kullu,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,kullu,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,kullu,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,lahul and spiti,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,lahul and spiti,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,lahul and spiti,11,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,lahul and spiti,12,,AGE_NOT_VERIFIED,WATCH,NORMAL_OPERATIONS
Himachal Pradesh,lahul spiti,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,lahul spiti,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,lahul spiti,11,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,lahul spiti,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,mandi,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,mandi,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,mandi,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,mandi,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,shimla,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,shimla,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,shimla,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,shimla,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,sirmaur,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,sirmaur,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,sirmaur,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,sirmaur,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,solan,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,solan,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,solan,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,solan,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,una,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,una,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,una,11,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Himachal Pradesh,una,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,anantnag,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,anantnag,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,anantnag,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,anantnag,12,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Jammu and Kashmir,badgam,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,badgam,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,badgam,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,badgam,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,bandipore,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,bandipore,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,bandipore,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,bandipore,12,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Jammu and Kashmir,baramula,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,baramula,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,baramula,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,baramula,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,baramula,12,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Jammu and Kashmir,budgam,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,budgam,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,budgam,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,budgam,12,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Jammu and Kashmir,doda,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,doda,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,doda,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,doda,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,doda,12,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Jammu and Kashmir,ganderbal,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,ganderbal,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,ganderbal,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,ganderbal,12,,AGE_NOT_VERIFIED,WATCH,NORMAL_OPERATIONS
Jammu and Kashmir,jammu,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,jammu,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,jammu,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,jammu,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,jammu,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kargil,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kargil,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kargil,11,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kargil,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kathua,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kathua,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kathua,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kathua,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kishtwar,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kishtwar,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kishtwar,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kishtwar,12,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Jammu and Kashmir,kulgam,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kulgam,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kulgam,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kulgam,12,,AGE_NOT_VERIFIED,WATCH,NORMAL_OPERATIONS
Jammu and Kashmir,kupwara,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kupwara,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kupwara,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,kupwara,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,leh,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,leh,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,leh,11,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,leh,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,pulwama,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,pulwama,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,pulwama,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,pulwama,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,punch,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,punch,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,punch,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,punch,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,punch,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,rajouri,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,rajouri,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,rajouri,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,rajouri,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Jammu and Kashmir,ramban,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
